client_id,gender,age_1996,account_age_days,freq_POPLATEK PO OBRATU,freq_POPLATEK TYDNE,txn_count_1996,incoming_total_1996,outgoing_total_1996,avg_txn_1996,max_txn_1996,min_txn_1996,k_pojistne_count_1996,k_sipo_count_1996,k_sluzby_count_1996,k_urok_count_1996,k_sankc_urok_count_1996,k_duchod_count_1996,k_uver_count_1996,op_vyber_kartou_count_1996,op_vklad_count_1996,op_prevod_z_uctu_count_1996,op_vyber_count_1996,op_prevod_na_ucet_count_1996,avg_balance_1996,max_balance_1996,min_balance_1996,std_balance_1996,recency_1996,order_count,order_amount_total,po_pojistne_count,po_sipo_count,po_leasing_count,po_uver_count,has_previous_loan,previous_loan_amount_total,previous_loan_problem,loan_granted_1996,has_card_pre_1997,card_count_pre_1997,card_issued_1996,ending_balance_1996,op_type_diversity_1996,k_symbol_diversity_1996,n_accounts,ratio_credit_to_debit_1996,ratio_incoming_total_1996,ratio_outgoing_total_1996,avg_txn_norm_1996,po_type_diversity_1996,dv_loan_1997,dv_card_1997
4720,1,50,483.0,0.0,0.0,70,284795.3,306851.2,8452.092857142858,32542.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34,12.0,52520.939999999995,73571.6,34630.6,9952.805868748046,0,1.0,6118.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49920.5,3.0,3.0,1,0.928121838858704,0.48136057595202536,0.5186394240479746,120.7441836734694,1,0,0
4721,1,40,1369.0,0.0,0.0,73,302773.8,299995.2,8257.109589041096,34696.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,37,12.0,47086.83150684932,79948.2,29112.6,11508.051063324183,0,1.0,9510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50341.1,3.0,3.0,1,1.009262148194371,0.502304863056992,0.49769513694300804,113.11109026083693,1,0,0
4724,1,23,1118.0,0.0,0.0,69,121489.6,128035.2,3616.3014492753623,13923.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,33,12.0,16639.301449275365,30307.9,11848.1,4303.544442033414,0,1.0,4865.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14542.7,3.0,3.0,1,0.9488765589462899,0.4868838688579252,0.5131161311420749,52.41016593152699,1,0,0
4727,1,26,1217.0,0.0,0.0,41,19733.8,12175.2,1742.8292682926829,19022.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,21,0.0,30373.31463414634,54425.2,23587.6,6518.772975052934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25659.2,2.0,2.0,1,1.6208193705236873,0.6184399385753235,0.38156006142467647,42.50803093396787,0,0,0
4729,2,51,898.0,0.0,0.0,59,266177.9,267975.2,9053.442372881356,46128.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,36,0.0,53773.91016949153,93933.3,24810.9,19983.96321154138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49944.2,2.0,2.0,1,0.9932930360719948,0.49831761717754697,0.5016823828224529,153.44817581154842,0,0,0
4731,1,23,1372.0,0.0,0.0,68,288061.1,256819.2,8012.945588235295,32956.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,32,12.0,51816.15,84192.4,17099.2,13769.22289348956,0,1.0,5037.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77639.5,3.0,3.0,1,1.1216493938147925,0.5286685901472304,0.4713314098527695,117.83743512110728,1,0,0
4733,2,41,483.0,0.0,0.0,106,529108.4,390511.2,10365.345283018869,49419.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,45,24.0,57473.020754716985,113043.1,18741.1,22461.10544335407,0,2.0,6503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24841.9,3.0,4.0,1,1.3549122278695207,0.5753557231707545,0.42464427682924544,97.78627625489499,1,0,0
4734,2,71,842.0,0.0,0.0,69,66910.8,69939.2,1983.3333333333333,9100.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,33,12.0,36513.25652173913,43852.6,26561.1,3382.1348111405778,0,1.0,2232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38777.0,3.0,4.0,1,0.9566995333089313,0.48893533065400074,0.5110646693459993,28.743961352657003,1,0,0
4736,1,53,1166.0,0.0,0.0,82,81735.6,79187.2,1962.4731707317071,7483.5,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,29,24.0,22624.38292682927,28839.1,12412.3,3446.2595436464208,0,2.0,3326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26484.3,3.0,4.0,1,1.032181968803039,0.5079180824594154,0.49208191754058467,23.932599643069597,1,0,0
4739,1,36,616.0,0.0,0.0,71,251142.4,264427.2,7261.54366197183,28833.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,35,12.0,22617.761971830987,46365.8,4095.6,7715.654707288593,0,1.0,9101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20507.4,3.0,3.0,1,0.9497600851954715,0.4871163854501895,0.5128836145498106,102.27526284467366,1,0,0
4745,1,48,1394.0,0.0,0.0,107,294538.5,284311.2,5454.268224299065,32604.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,12.0,33,48.0,39870.71775700934,68772.9,19411.3,10681.21507053311,0,5.0,11462.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37146.8,4.0,5.0,1,1.0359722022910107,0.5088341585043579,0.4911658414956422,50.97446938597257,3,0,0
4746,1,55,607.0,0.0,0.0,95,49112.1,58251.2,1130.14,4700.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,32,36.0,32611.42210526316,38727.0,26834.0,2922.0369628699955,0,3.0,2418.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27197.1,4.0,5.0,1,0.8431088114922954,0.45743843566656395,0.5425615643334362,11.896210526315791,2,0,0
4749,1,48,1140.0,0.0,0.0,70,302803.1,331103.2,9055.804285714286,34551.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34,12.0,61419.65571428572,80059.9,37694.5,12118.947162390874,0,1.0,3869.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73342.0,3.0,3.0,1,0.9145278571756479,0.47767801014124633,0.5223219898587536,129.36863265306124,1,0,1
4750,2,34,1272.0,0.0,0.0,73,109437.3,110199.2,3008.719178082192,11649.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,32,12.0,25014.0698630137,39567.8,14746.2,4725.125654757322,0,1.0,5177.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27914.4,3.0,3.0,1,0.9930861567053119,0.49826554329539946,0.5017344567046006,41.21533120660537,1,0,0
4751,2,23,604.0,0.0,1.0,71,253052.6,150060.0,7155.177464788732,26842.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.0,3.0,12.0,43,0.0,41837.09436619718,76036.9,21350.4,11761.651231412892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,42200.3,4.0,2.0,1,1.6863427962148474,0.6277466891384691,0.372253310861531,100.7771473913906,0,0,0
4756,1,47,450.0,0.0,0.0,77,227881.0,246793.6,6164.6051948051945,25996.0,14.6,0.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,31,22.0,49488.140259740256,65368.6,32928.3,7195.63661161291,0,2.0,4503.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53475.5,3.0,4.0,1,0.9233667323625896,0.48007835262303905,0.519921647376961,80.05980772474278,1,0,0
4758,1,23,420.0,0.0,0.0,14,21003.9,5200.0,1871.707142857143,5400.0,3.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,5,0.0,26571.985714285714,32000.0,18100.0,3999.0031759575645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27803.9,2.0,1.0,1,4.039211538461538,0.8015562568930579,0.19844374310694207,133.6933673469388,0,0,0
4763,1,52,1148.0,0.0,0.0,110,199747.4,194091.2,3580.3509090909088,22635.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,12.0,13.0,0.0,25,48.0,33417.38545454545,54096.4,13044.9,7857.396082950996,0,4.0,5273.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41513.5,4.0,5.0,1,1.0291419703726907,0.5071808603829081,0.49281913961709195,32.54864462809917,2,0,0
4769,1,73,1285.0,0.0,0.0,66,74835.9,70673.2,2204.6833333333334,13450.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,30,12.0,29695.006060606058,38244.8,17966.4,5120.4261146263325,0,1.0,2014.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37998.6,3.0,4.0,1,1.058900686540301,0.5143039163873601,0.4856960836126401,33.40429292929293,1,0,0
4771,1,36,1266.0,0.0,0.0,82,108405.2,101727.2,2562.590243902439,12640.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,28,24.0,36718.49634146342,49563.0,26883.2,4561.895234085995,0,2.0,5126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42158.1,3.0,4.0,1,1.0656461595325537,0.5158899817448428,0.4841100182551572,31.251100535395597,1,0,0
4777,1,67,1424.0,0.0,0.0,65,59002.3,61103.2,1847.7769230769231,4807.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,29,12.0,27207.15076923077,34835.9,20460.0,3419.1997191924856,0,1.0,3204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24756.0,3.0,4.0,1,0.9656171853519947,0.4912539392450804,0.5087460607549196,28.42733727810651,1,0,0
4783,1,18,1337.0,0.0,0.0,65,217388.7,129394.7,6523.283076923078,24284.0,6.9,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,6.0,12.0,35,0.0,23235.066153846154,58085.6,-1843.9,14440.738632708906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25923.0,3.0,3.0,1,1.6800433093472917,0.626871701471293,0.37312829852870694,100.35820118343196,0,0,0
4788,1,16,1290.0,0.0,0.0,70,229795.8,239863.2,6709.414285714286,26274.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,34,12.0,37387.938571428575,55035.7,14185.2,9224.552596421296,0,1.0,4299.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37511.2,3.0,3.0,1,0.9580285762884844,0.489282223911391,0.510717776088609,95.84877551020409,1,0,0
4789,1,56,399.0,0.0,0.0,66,498637.9,394087.4,14896.125757575759,57232.0,14.6,0.0,8.0,9.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,33,8.0,47873.76666666667,100150.2,10224.4,22688.024123911266,0,1.0,8957.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58687.6,4.0,3.0,1,1.2652977486719952,0.5585569267500317,0.4414430732499684,225.69887511478422,1,0,0
4791,2,60,1177.0,0.0,0.0,87,226783.8,219163.2,5125.827586206897,25902.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,20.0,12.0,0.0,19,24.0,43475.66206896552,65942.8,24210.1,8942.52226515801,0,2.0,9024.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52269.9,4.0,4.0,1,1.0347713484745613,0.5085442888953171,0.4914557111046829,58.917558462148236,1,0,0
4792,1,39,400.0,0.0,0.0,56,136617.4,138819.4,4918.5142857142855,15618.0,14.6,0.0,8.0,9.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,24,8.0,24233.273214285717,41264.6,5939.5,7477.345666976435,0,1.0,6941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16142.8,3.0,3.0,1,0.9841376637559304,0.4960027127820248,0.5039972872179752,87.83061224489795,1,0,0
4794,1,51,821.0,0.0,0.0,63,41728.6,43723.2,1356.3777777777777,6750.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,27,12.0,18107.4746031746,23782.0,14542.8,2187.444955913415,0,1.0,2269.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18397.9,3.0,3.0,1,0.9543811980824826,0.48832909312618344,0.5116709068738167,21.529805996472664,1,0,0
4796,2,68,1193.0,0.0,0.0,58,56768.1,50053.2,1841.746551724138,4636.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,22,12.0,22367.891379310346,28292.3,17800.1,2523.071654995192,0,1.0,2974.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24580.9,3.0,4.0,1,1.134155258804632,0.5314305293045488,0.4685694706954512,31.754250891795483,1,0,0
4797,1,56,682.0,0.0,0.0,97,296687.2,265035.2,5790.952577319588,33327.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,36,36.0,45552.24020618557,72266.3,12264.3,14747.468219993581,0,3.0,6305.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66822.5,3.0,5.0,1,1.1194256461028573,0.5281740589301762,0.47182594106982384,59.70054203422256,2,0,0
4799,1,50,1368.0,0.0,0.0,85,128474.2,130147.2,3042.604705882353,23520.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,32,24.0,35970.769411764704,53394.7,14782.8,7314.143879921704,0,2.0,3631.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42519.9,3.0,4.0,1,0.9871453246785179,0.49676554221731073,0.5032344577826893,35.79534948096886,1,0,0
4801,2,18,716.0,0.0,0.0,87,41634.8,46163.2,1009.1724137931035,8610.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,27,36.0,17049.23793103448,22715.6,11902.1,2699.76745153758,0,3.0,2264.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16725.1,3.0,2.0,1,0.9019045473450715,0.4742112576596278,0.5257887423403722,11.59968291716211,2,0,0
4802,2,25,1253.0,0.0,0.0,61,40188.9,34891.2,1230.8213114754099,3230.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,25,12.0,28367.749180327868,34571.6,22735.4,3011.2760006694257,0,1.0,2153.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30330.8,3.0,3.0,1,1.1518348466088872,0.5352803206175804,0.4647196793824195,20.177398548777212,1,0,0
4803,2,51,1426.0,0.0,0.0,54,191720.6,182575.2,6931.403703703703,21939.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,30,0.0,35182.142592592594,58765.1,22153.8,7966.669814865875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39929.5,2.0,2.0,1,1.0500911405273006,0.5122168082035652,0.48778319179643476,128.35932784636486,0,0,0
4809,2,66,661.0,0.0,0.0,53,49427.5,45699.2,1794.843396226415,11800.0,14.6,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,17,12.0,25249.93396226415,34336.2,19585.9,3310.4498668228557,0,1.0,2097.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25056.4,3.0,4.0,1,1.0815834850500665,0.5195964960415951,0.4804035039584049,33.86496974012104,1,0,0
4817,2,27,492.0,0.0,0.0,95,128724.3,130267.2,2726.2263157894736,16640.0,14.6,12.0,11.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,37,34.0,25537.329473684207,39328.5,12624.2,5136.797634980287,0,3.0,4999.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27993.1,3.0,5.0,1,0.9881558826780649,0.4970213308158762,0.5029786691841238,28.697119113573407,2,0,0
4819,2,32,1083.0,0.0,0.0,63,105703.5,120675.2,3593.3126984126984,12027.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,38,0.0,25145.685714285715,35082.3,16797.5,4339.889125789674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22201.3,2.0,2.0,1,0.8759339118559571,0.46693218045690693,0.533067819543093,57.03670949861426,0,0,0
4821,1,57,1335.0,0.0,0.0,91,215387.3,186527.2,4416.642857142857,47680.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,26,36.0,56832.78571428572,84049.3,18017.9,12972.049012529224,0,3.0,7701.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80669.6,3.0,5.0,1,1.1547232789641402,0.5359032829121616,0.46409671708783834,48.53453689167974,2,0,1
4823,2,14,1247.0,0.0,0.0,75,100914.1,90475.2,2551.8573333333334,31347.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,34,0.0,44819.12,68972.8,28033.3,9064.353622965193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49996.4,2.0,2.0,1,1.1153785788812847,0.527271378284993,0.47272862171500707,34.02476444444444,0,0,0
4824,2,56,696.0,0.0,0.0,24,12879.6,12200.0,1044.9833333333333,4300.0,64.6,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,5,0.0,16649.345833333333,21794.1,13135.7,2233.711378144331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16181.6,2.0,1.0,1,1.0557049180327869,0.513548860428396,0.486451139571604,43.54097222222222,0,0,0
4832,1,40,1045.0,0.0,0.0,64,324220.7,339635.2,10372.7484375,37130.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,0.0,36,0.0,52239.6921875,89334.4,33049.6,12452.221688203283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,41702.1,3.0,2.0,1,0.9546145393645888,0.48839017624156084,0.5116098237584391,162.0741943359375,0,0,0
4836,2,44,1180.0,1.0,0.0,74,202350.3,140032.0,5405.733783783784,15045.0,100.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,11.0,12.0,27,12.0,32903.95135135135,49376.9,21430.6,5749.544444020354,0,2.0,7689.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35038.4,4.0,3.0,1,1.4450289933729432,0.5910068949241827,0.4089931050758173,73.0504565376187,2,0,0
4837,1,29,596.0,1.0,0.0,78,581696.5,511117.1,14864.507692307694,64100.0,6.9,0.0,0.0,11.0,12.0,2.0,0.0,0.0,0.0,24.0,0.0,42,0.0,56571.398717948716,124276.4,-2864.7,33512.54900473751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35496.7,2.0,3.0,1,1.1380885123976483,0.532292515393293,0.46770748460670686,190.57061143984222,0,0,0
4862,1,53,1443.0,0.0,0.0,62,103667.8,90735.2,3135.532258064516,43520.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,30,0.0,38174.92419354838,55302.3,7237.5,10329.93644845297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48399.4,2.0,2.0,1,1.1425312337439053,0.5332623467744839,0.466737653225516,50.573100936524455,0,0,0
4863,1,22,1255.0,0.0,0.0,74,407690.3,326175.2,11367.682432432432,70800.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,12.0,47,0.0,37587.23783783784,90803.6,6978.6,19982.061533276406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35110.2,3.0,2.0,1,1.2499120104778045,0.5555381742294739,0.44446182577052606,153.61733016800582,0,0,0
4877,2,39,459.0,0.0,1.0,88,673495.2,483860.0,14712.30909090909,49260.0,30.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,27.0,0.0,49,0.0,67944.07613636364,137367.4,8981.1,29985.45687462122,0,1.0,2988.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80635.5,2.0,2.0,1,1.3919216302236184,0.5819261018570616,0.4180738981429383,167.18533057851238,1,0,0
4886,2,17,1437.0,0.0,0.0,60,265837.6,272595.2,8973.880000000001,30421.5,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,36,0.0,41326.51333333333,57878.9,20492.5,9823.59015146128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52258.3,2.0,2.0,1,0.9752101284248584,0.49372475079527095,0.506275249204729,149.56466666666668,0,0,0
4892,2,27,1180.0,0.0,0.0,24,6378.8,14800.0,882.4499999999999,4000.0,89.9,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,9,0.0,19011.600000000002,22561.6,12711.0,2936.01377395774,0,1.0,5652.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12800.9,2.0,1.0,1,0.431,0.30118798043326345,0.6988120195667366,36.76875,1,0,0
4901,1,46,952.0,0.0,0.0,85,426123.9,366643.2,9861.024705882353,48368.0,14.6,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,36,24.0,37633.45764705882,74030.7,14834.1,14834.005064894905,0,3.0,17363.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62518.4,4.0,4.0,1,1.1622304736594051,0.5375146117945611,0.4624853882054389,116.0120553633218,2,0,0
4915,2,33,1431.0,0.0,0.0,56,311209.7,284675.2,10640.801785714286,35604.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,5.0,12.0,0.0,27,0.0,56332.924999999996,87566.2,38018.7,12764.207010318845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,82180.4,3.0,2.0,1,1.0932097351648475,0.5222647863706564,0.4777352136293435,190.01431760204082,0,0,0
4916,2,58,1154.0,0.0,0.0,125,558173.6,477595.2,9102.5184,61400.0,14.6,12.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,24.0,0.0,41,48.0,54362.063200000004,136550.5,17901.8,27519.11091292428,0,4.0,8860.0,1.0,1.0,0.0,1.0,1.0,158976.0,0.0,0.0,0.0,0.0,0.0,30435.3,3.0,6.0,1,1.1687169385286953,0.5388978698721182,0.4611021301278818,72.82014720000001,3,0,0
4918,2,28,528.0,0.0,0.0,71,159125.4,190150.1,4919.37323943662,17817.0,0.9,0.0,12.0,12.0,12.0,1.0,0.0,9.0,0.0,15.0,0.0,35,9.0,13902.85633802817,37784.2,-2712.8,7835.109542414693,0,1.0,5746.0,0.0,0.0,0.0,1.0,1.0,137904.0,1.0,0.0,0.0,0.0,0.0,8242.9,3.0,5.0,1,0.8368410008724686,0.45558706522501574,0.5444129347749842,69.28694703431859,1,0,0
4919,1,45,784.0,0.0,0.0,46,37564.9,43275.2,1757.3934782608696,14100.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,25,0.0,11711.22391304348,20622.5,743.8,4081.5235374488275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10926.7,2.0,2.0,1,0.8680468258956632,0.46468151325889007,0.5353184867411098,38.20420604914934,0,0,0
4930,2,15,1377.0,0.0,0.0,55,69798.4,89025.2,2887.7018181818185,33493.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,28,0.0,23462.80181818182,73725.5,13082.1,15324.60107878458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16813.0,2.0,2.0,1,0.7840296904696648,0.43947121208686873,0.5605287879131313,52.50366942148761,0,0,0
4942,2,37,706.0,0.0,0.0,83,658055.1,557175.2,15530.256626506025,67400.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,24.0,0.0,47,0.0,69595.14216867469,170119.4,4582.5,31512.338742394146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66316.3,2.0,2.0,1,1.1810559766479198,0.541506494694874,0.45849350530512617,187.11152562055452,0,0,0
4944,2,14,603.0,0.0,0.0,79,108506.4,119125.2,2881.412658227848,40732.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,30.0,0.0,37,0.0,33489.09240506329,79995.2,14887.2,17515.139439044506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19583.0,2.0,2.0,1,0.9108601706439947,0.47667547036527447,0.5233245296347256,36.47357795225124,0,0,0
4949,2,14,691.0,0.0,0.0,73,112169.1,92275.2,2800.6068493150683,44941.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,33.0,0.0,28,0.0,38734.91095890411,76761.8,15968.5,12937.631609116548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48262.3,2.0,2.0,1,1.2155931387848524,0.5486535941574308,0.45134640584256935,38.36447738787765,0,0,0
4959,2,17,1170.0,0.0,0.0,65,48185.200000000004,43325.2,1407.852307692308,11156.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,33,0.0,33799.97538461538,46398.1,20510.1,6794.0610708919585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34834.5,2.0,2.0,1,1.11217490051979,0.5265543588488304,0.4734456411511697,21.659266272189353,0,0,0
4961,2,14,572.0,0.0,0.0,67,67229.0,66125.2,1990.3611940298508,27100.0,14.6,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,34,0.0,23264.449253731345,41777.4,14677.4,5915.2123856788785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25004.5,2.0,2.0,1,1.016692577111298,0.5041386023087386,0.49586139769126125,29.706883492982847,0,0,0
